Index,Name,Address,Latitude,Longitude
3169,Covenant House For Youths Philadelphia Pennsylvania,"31 E. Armat Street Philadelphia, Pennsylvania 19144",40.0356112,-75.1733731
3170,A Gift From God Ministries Camden New Jersey,"PO Box 1327  Camden, New Jersey 08105",39.95468521,-75.09031677
3171,Rescue Mission of Trenton - Trenton Rescue Mission Trenton New Jersey,"98 Carroll Street Trenton, New Jersey 08609",40.22337341,-74.75678253
3172,Station House Philadelphia Pennsylvania,"2601 N. Broad Street Philadelphia, Pennsylvania 19132",39.9923325,-75.154481
3173,Susquehanna House Shelter Philadelphia Pennsylvania,"1307 W Susquehanna Ave Philadelphia, Pennsylvania 19122",39.9862179,-75.1542803
3174,Path Homeless Services Day Shelter Camden New Jersey,"816-820 N 5th St Camden, New Jersey 08102",39.95347595,-75.1183548
3175,Cold Weather Oveflow Shelter  Trenton New Jersey,"601 N Clinton Ave Trenton, New Jersey 08638",40.2286644,-74.75009918
3176,"Bureau of Senior & Emergency Services, Camden City  Camden New Jersey","520 Market St, Room 220 Camden, New Jersey 08101",39.94558716,-75.12068939
3177,The Butterfly Program Camden New Jersey,"720 washington Camden, New Jersey 08103",39.94005203,-75.11504364
3178,St Elizabeth's Recovery House Philadelphia Pennsylvania,"1850 North Croskey Street Philadelphia, Pennsylvania 19121",39.98312759,-75.1711502
3179,R. Darby Center - For Single Men Philadelphia Pennsylvania,"802 N. Broad Street Philadelphia, Pennsylvania 19130",39.9682086,-75.1606392
3180,Salvation Army Red Shield Family Residence Philadelphia Pennsylvania,"715 North Broad Street Philadelphia, Pennsylvania 19123",39.96769714,-75.1600723
3181,Philadelphia Emergency Shelter and Services Philadelphia Pennsylvania,"1360 Ridge Avenue Philadelphia, Pennsylvania 19107",39.96575165,-75.159996
3182,Our Brother's Place Men's Day Shelter Philadelphia Pennsylvania,"907 Hamilton Street Philadelphia, Pennsylvania 19123",39.96021652,-75.1538162
3183,Youth Emergency Services Philadelphia Pennsylvania,"1526 Fairmont Ave Philadelphia, Pennsylvania 19130",39.96684647,-75.16312408
3184,Anna Sample Family Shelter - Volunteers of America Delaware Valley Camden New Jersey,"408 Line St Camden, New Jersey 08103",39.93663788,-75.1222839
3185,Home Front  Inc. Lawrenceville New Jersey,"1880 Princeton Avenue Lawrenceville, New Jersey 08648",40.24822617,-74.74394989
3186,Sunday Breakfast Rescue Mission Philadelphia Pennsylvania,"302 N. 13th Street Philadelphia, Pennsylvania 19107",39.95817566,-75.1603775
3187,Saint John's Hospice Philadelphia Pennsylvania,"1221 Race St Philadelphia, Pennsylvania 19107",39.95597458,-75.1600494
3188,Eliza Shirley House - Shelter For Women Philadelphia Pennsylvania,"1320 Arch St Philadelphia, Pennsylvania 19107",39.95417404,-75.16192627
3189,Appletree Family Shelter - Women Centralized Homeless Intake Services Philadelphia Pennsylvania,"1430 Cherry St Philadelphia, Pennsylvania 19107",39.95545959,-75.1641769
3190,Mercy Hospice For Women and Children Philadelphia Pennsylvania,"334 S. 13th St Philadelphia, Pennsylvania 19107",39.9455986,-75.1629638
3191,Bethesda Project - Philadelphia PA Philadelphia Pennsylvania,"1630 South St Philadelphia, Pennsylvania 19146",39.9440135,-75.169838
3192,Victory Shelter Programs  Inc. Philadelphia Pennsylvania,"935 N. 42nd Street Philadelphia, Pennsylvania 19104",39.9712677,-75.2082519
3193,People's Emergency Center For Women And Children Philadelphia Pennsylvania,"3902 Spring Garden Street Philadelphia, Pennsylvania 19104",39.96181107,-75.2006454
3194,Philadelphia Veterans House Philadelphia Pennsylvania,"4108 Baltimore Ave Philadelphia, Pennsylvania 19104",39.94961548,-75.2062225
3195,Gaudenzia House of Passage Philadelphia Pennsylvania,"111 N. 49th Street Philadelphia, Pennsylvania 19139",39.9617037,-75.218478
3196,Traveler's Aid Society - Families Forward Philadelphia Philadelphia Pennsylvania,"111 N. 49 Street Philadelphia, Pennsylvania 19139",39.96255875,-75.21968079
3197,Families Forward Philadelphia (formerly Travelers Aid Family Services of Phila) Philadelphia Pennsylvania,"111 N. 49th Street Philadelphia, Pennsylvania 19139",39.96255875,-75.21968079
3198,Life Center of Eastern Delaware County Upper Darby Pennsylvania,"6310 Market Street Upper Darby, Pennsylvania 19082",39.96251678,-75.2475585
3199,CONNECT-BY-NIGHT (CBN) Upper Darby Pennsylvania,"7200 Chestnut Street Upper Darby, Pennsylvania 19082",39.95940781,-75.26332855
3200,DELAWARE Delaware County Department of Human Resources Homeless Services Coordin Upper Darby Pennsylvania,"Office of Adult Services 20 South 69th Street 4th Floor Upper Darby, Pennsylvania 19082",39.95739365,-75.26540375
3201,Outley House Shelter Philadelphia Pennsylvania,"6901 Woodland Ave Philadelphia, Pennsylvania 19142",39.9216767,-75.2405773
3202,Salvation Army Shelter Norristown Norristown Pennsylvania,"533 Swede Street Norristown, Pennsylvania 19404",40.1171278,-75.3433811
3203,Coordinated Homeless Outreach Center (CHOC) Norristown Pennsylvania,"1001 Sterigere Street Building 53 Norristown, Pennsylvania 19401",40.12896729,-75.34789276
3204,Christian Caring Center Brown Mills New Jersey,"378 Lakehurst Road Brown Mills, New Jersey 08068",39.96260071,-74.57173157
3205,Resource Center of Somerset Hillsborough New Jersey,"427 Homstead Rd Hillsborough, New Jersey 08844",40.49368668,-74.65454102
3206,The House - Phoenixville Women's Outreach Phoenixville Pennsylvania," Phoenixville, Pennsylvania 19460",40.13038254,-75.51491547
3207,Good Samaritan Men's Shelter Phoenixville Pennsylvania,"141 East High Street Phoenixville, Pennsylvania 19460",40.1385994,-75.5142593
3208,CHESTER Chester County Departments of Community Development West Chester Pennsylvania,"Government Services Center Suite 240 601 Westtown Road West Chester, Pennsylvania 19382-4541",39.95958328,-75.5863266
3209,Safe Harbor of Greater West Chester West Chester Pennsylvania,"20 North Matlack Street West Chester, Pennsylvania 19380",39.96146774,-75.60235596
3210,Salvation Army Shelter For Men West Chester Pennsylvania,"101 E Market St West Chester, Pennsylvania 19382",39.96075058,-75.60275269
3211,Wesley House Emergency Shelter Chester Pennsylvania,"701 Madison Street Chester, Pennsylvania 19013",39.85196304,-75.3576812
3212,CityTeam Ministries Philadelphia Chester Pennsylvania,"634 Sproul Street Chester, Pennsylvania 19013",39.84945679,-75.361763
3213,The Family Management Center Chester Pennsylvania,"229 Norris Street Chester, Pennsylvania 19013",39.83911896,-75.37584686
3214,"His Mission, Inc Kennett Square Pennsylvania","342 Birch St Kennett Square, Pennsylvania 19348",39.84201813,-75.70579529
3215,W.C. Atkinson Shelter and Atkinson Project  Coatesville ,"822 East Chestnut Street Coatesville, Pennsylvania 19320",39.98692322,-75.80800629
3216,City Gate Shelter Coatesville Pennsylvania,"17 North 7th Avenue Coatesville, Pennsylvania 19320",39.9857254,-75.81065369
3217,CYWA Gateway Shelter Coatesville Pennsylvania,"17 North 7th Avenue Coatesville, Pennsylvania 19320",39.9857254,-75.81065369
3218,YWCA Delaware Home-Life Management Center Wilmington Delaware,"709 North Madison Street Wilmington, Delaware 19801",39.74554443,-75.5559845
3219,Mary Mother of Hope House III Wilmington Delaware,"515 N. Broom Street Wilmington, Delaware 19805",39.74728775,-75.5653152
3220,Catholic Charities Bayard House Wilmington Delaware,"300 Bayard Avenue Wilmington, Delaware 19805",39.74957657,-75.5756378
3221,Friendship House Wilmington Empowerment Center Wilmington Delaware,"720 N Orange St Wilmington, Delaware 19801",39.743448,-75.55072083
3222,House of Joseph I Wilmington Delaware,"1328 W. Third Street Wilmington, Delaware 19805",39.74533844,-75.5654296
3223,Old St Joe's Homeless Outreach Philadelphia Pennsylvania,"321 Willing's Alley Philadelphia, Pennsylvania 19106",39.74259186,-75.55429077
3224,Booth Social Services/Emergency Housing Residence Wilmington Delaware,"104 West 5th Street Wilmington, Delaware 19801",39.7415123,-75.5518722
3225,Mary Mother of Hope House II Wilmington Delaware,"121 N. Jackson Street Wilmington, Delaware 19805",39.74236298,-75.5621414
3226,Sunday Breakfast Mission Wilmington Delaware,"110 N Poplar St Wilmington, Delaware 19801",39.73648071,-75.5486831
3227,Hospitality Center of Northern New Castle County Wilmington  Delaware,"2501 Milltown Rd Wilmington , Delaware 19808",39.716977,-75.676347
3228,Eleanor Corbett House - Safe Haven For Women Glassboro New Jersey,"355 Union St Glassboro, New Jersey 08028",39.6833859,-75.128478
3229,Alle Kiski Area Hope Center For Domestic Violence Tarentum Pennsylvania,"P.O. Box 67 Tarentum, Pennsylvania 15084",40.60145569,-79.75977325
3230,Allegheny Valley Association of Churches Natrona Heights Pennsylvania,"1913 Freeport Road Natrona Heights, Pennsylvania 15065",40.62579346,-79.7227478
3231,Water Street Mission Shelter Lancaster Pennsylvania,"210 South Prince Street Lancaster, Pennsylvania 17603",40.0341047,-76.307337
3232,Milagro House - For Homeless Women and Children Lancaster Pennsylvania,"669 West Chesnut St Lancaster, Pennsylvania 17603",40.03975296,-76.320755
3233,Good Samaritan Service - Women's Shelter Ephrata Pennsylvania,"P.O. Box 756 Ephrata, Pennsylvania 17522",40.1798165,-76.1788391
3234,Mary's Shelter Reading Pennsylvania,"736 Upland Avenue Reading, Pennsylvania 19607",40.314088,-75.935023
3235,LEBANON Lebanon County Community Action Partnership Lebanon Pennsylvania,"503 Oak Street Lebanon, Pennsylvania 17042",40.33382416,-76.41881561
3236,Agape Family Shelter Lebanon Pennsylvania,"139 S. 9th Street Lebanon, Pennsylvania 17042",40.33695984,-76.4261474
3237,Hope Homeless Resource CEnter Lebanon Pennsylvania,"235 South 12th Street Lebanon, Pennsylvania 17042",40.33536148,-76.43103027
3238,Lebanon Rescue Mission - Men's Shelter Lebanon Pennsylvania,"1223 Bittner Blvd. Lebanon, Pennsylvania 17046",40.340067,-76.432364
3239,Opportunity House Homeless Shelter Reading Pennsylvania,"430 North 2nd Street Reading, Pennsylvania 19601",40.3428688,-75.933815
3240,Hope Rescue Mission Reading Pennsylvania,"645 N 6th St Reading, Pennsylvania 19601",40.34544317,-75.92518683
3241,BERKS Human Services Coordinator - County Services Center Reading Pennyslvania,"633 Court Street 13th Fl Reading, Pennyslvania 19601",40.35372543,-75.94052124
3242,The Union Mission Latrobe Pennsylvania,"2217 Harrison Ave Latrobe, Pennsylvania 15650",40.30466,-79.36884
3243,Indiana County Community Action Program  Inc. Indiana Pennsylvania,"827 Water St Indiana, Pennsylvania 15701",40.62453842,-79.15505981
3244,INDIANA Indiana County Human Services Indiana Pennsylvania,"P.O. Box 187 Indiana, Pennsylvania 15701",40.6270256,-79.13227081
3245,CAMBRIA Cambria County Human Services Department Johnstown Pennsylvania,"Central Park Complex 110 Franklin Street Suite 400 Johnstown, Pennsylvania 15901-1831",40.32612991,-78.91775513
3246,Armstrong County Community Action Program Kittanning Pennsylvania,"124 Armsdale Rd. Suite 211 Kittanning, Pennsylvania 16201",40.81930161,-79.4669036
3247,ARMSTRONG Armstrong County Community Action Agency Kittanning Pennsylvania,"124 Armsdale Road Suite 211 Kittanning, Pennsylvania 16201",40.81645203,-79.52198792
3248,Luzerne County Office of Human Services Wilkes Barre Pennyslvania,"111 N Pennsylvania Ave Wilkes Barre, Pennyslvania 18701",41.2453804,-75.87612152
3249,The Salvation Army ARC (Adult Rehab Center) Wilkes-Barre Pennsylvania,"60 Hill Street Wilkes-Barre, Pennsylvania 18702",41.23840033,-75.885902
3250,Gabriel Shelter For Youths Wilkes Barre Pennsylvania,"33 East Northampton Street Wilkes Barre, Pennsylvania 18701",41.24321365,-75.88439941
3251,McAuley House Shelter Plymouth ,"121 Chuch Street  Plymouth, Pennsylvania 18651",41.242686,-75.943248
3252,LACKAWANNA Lackawanna County Department of Human Services Scranton Pennyslvania,"135 Jefferson Avenue, 3rd floor Scranton, Pennyslvania 18503",41.40622711,-75.6614151
3253,Divine Providence Homeless Shelter Hazleton Pennsylvania,"214 West Walnut Street  Hazleton, Pennsylvania 18201",40.9524645,-75.97867017
3254,Catherine McAuley Center - Women's Services Scranton Pennsylvania,"709 Madison Ave Scranton, Pennsylvania 18510",41.4120903,-75.65354919
3255,St. Anthony's Haven - Catholic Social Services Reside Scranton Pennsylvania,"409 Olive Street Scranton, Pennsylvania 18509",41.41334915,-75.65929413
3256,Community Intervention Shelter Scranton Pennsylvania,"445 N. 6th Ave Scranton, Pennsylvania 18503",41.41295242,-75.6701202
3257,COLUMBIA Columbia County Human Services Department Bloomsburg Pennsylvania,"P.O. Box 380 Bloomsburg, Pennsylvania 17815",41.0031662,-76.45052338
3258,MONTOUR Director of Human Services Danville Pennsylvania,"Human Service Building 112 Woodbine Lane Suite 3 Danville, Pennsylvania 17821",40.96450043,-76.57805634
3259,NORTHUMBERLAND Northumberland County Adult Services Sunbury Pennsylvania,"Sunbury Office Park Building B - 322 Second Floor Sunbury, Pennsylvania 17801",40.86258316,-76.79441071
3260,My Father's House - Servants to All Pottsville ,"4 South Centre Street Pottsville, Pennsylvania  17901",40.6851192,-76.1946506
3261,Just for Jesus Homeless Challenge Homeless Outreach Brockway Pennsylvania,"14530 Rt. 28 Brockway, Pennsylvania 15824",41.24694824,-78.84873962
3262,ELK Elk County Citizens Against Physical Ridgway Pennsylvania,"P.O. Box 464 Ridgway, Pennsylvania 15853",41.42033768,-78.7286377
3263,Just for Jesus challenge Homeless Outreach Brookville Pennsylvania,"336 Madison Ave. Brookville, Pennsylvania 15825",41.15994263,-79.08289337
3264,JEFFERSON Jefferson EOA Punxsutawney Pennsylvania,"105 Grace Way Millcreek Center Punxsutawney, Pennsylvania 15767-1209",40.94367599,-78.97086334
3265,CLARION Clarion County Human Services Building Clarion Pennsylvania,"214 South 7th Street Clarion, Pennsylvania 16214",41.20727158,-79.38643646
3266,FOREST Forest County Courthouse Tionesta Pennsylvania,"526 Elm Street Box 3 Tionesta, Pennsylvania 16353",41.49533844,-79.45587921
3267,DAUPHIN Dauphin County Mental Health & Mental Retardation Harrisburg Pennsylvania,"100 Chestnut Street Harrisburg, Pennsylvania 17101",40.25773621,-76.8813324
3268,Bethesda Mission Men's Shelter Harrisburg Pennsylvania,"611 Reilly Street Harrisburg, Pennsylvania 17102",40.27333832,-76.8859481
3269,Bethesda Mission Women and Children's Shelter Harrisburg Pennsylvania,"611 Reily Street Harrisburg, Pennsylvania 17102",40.27333832,-76.8859481
3270,YWCA Domestic Violence Shelter Harrisburg Pennsylvania,"1101 Market Street Harrisburg, Pennsylvania 17104",40.26465607,-76.87387085
3271,YWCA Emergency Shelter - Harrisburg Harrisburg Pennsylvania,"1101 Market Street Harrisburg, Pennsylvania 17104",40.26465607,-76.8738708
3272,Shalom House Harrisburg Pennsylvania,"9 South 15th Street Harrisburg, Pennsylvania 17104",40.26621246,-76.86650848
3273,Catholic Charities Cenacle Shelter Harrisburg Pennsylvania,"1611 Boas Street Harrisburg, Pennsylvania 17103",40.27445984,-76.86910248
3274,Amiracle4sure Harrisburg Pennsylvania,"112 N. 18th Street Harrisburg, Pennsylvania 17103",40.27112579,-76.86523438
3275,HELP Ministries Harrisburg Pennsylvania,"413 S. 19th Street Harrisburg, Pennsylvania 17104",40.26238632,-76.85803223
3276,Community CARES Carlisle Pennsylvania,"50 West Penn Street Carlisle, Pennsylvania 17013",40.2053833,-77.1886749
3277,Genesis House - Men's Shelter Program Carlisle Florida,"20 East Pomfret Street Carlisle, Florida 17013",40.199809,-77.1889029
3278,CUMBERLAND Aging and Community Services Carlisle Pennsylvania,"16 West High Street Suite 300 Carlisle, Pennsylvania 17013",40.20147705,-77.18937683
3279,Safe Harbour - Homeless Housing Services Carlisle Pennsylvania,"102 West High Street Carlisle, Pennsylvania 17013",40.20166397,-77.19168091
3280,PERRY Perry County Human Service New Bloomfield Pennsylvania,"P.O. Box 436 New Bloomfield, Pennsylvania 17068",40.4325676,-77.16001892
3281,LifePath Christian Ministries Single Women and Children's Shelter York Pennsylvania,"17 Jefferson Avenue  York, Pennsylvania 17405",39.969147,-76.73184
3282,Men's Shelter - LifePath Christian Ministries York Pennsylvania,"363 W. Market St. York, Pennsylvania 17405",39.96016,-76.73663
3283,YORK Department of Human Services York Pennsylvania,"100 West Market Street Suite 401 York, Pennsylvania 17401",39.96139526,-76.72996521
3284,Bell Family Shelter York Pennsylvania,"160 South George Street York, Pennsylvania 17401",39.96003723,-76.7266311
3285,Adams County Shelter For The Homeless Gettysburg Pennsylvania,"102 North Stratton St Gettysburg, Pennsylvania 17325",39.83192825,-77.22889709
3286,Survivors Inc Domestic Violence Shelter Gettysburg Pennsylvania,"P.O. Box 3572 Gettysburg, Pennsylvania 17325",39.8309288,-77.23109436
3287,ADAMS Adams County Courthouse Gettysburg Pennsylvania,"111-117 Baltimore Street Gettysburg, Pennsylvania 17325",39.82929993,-77.2315979
