Name,Address,State,Zipcode,Latitude,Longitude,Code
Salvation Army of Amarillo Shelter Amarillo Texas,400 S. Harrison St. Amarillo,Texas,79101,35.209544,-101.839769,TX
Save Our Streets Ministries For Men Bryan Texas,1700 Groesbeck Bryan,Texas,77803,30.65601158,-96.3800964,TX
Salvation Army Midland TX Homeless Shelter Midland Texas,600 East Wall Street Midland,Texas,79701,31.997590366029996,-102.06807635645,TX
Midland Fair Havens Midland Texas,2400 Whitmire Blvd #100 Midland,Texas,79705,32.03514099,-102.115181,TX
Jesus House of Odessa Odessa Texas,1335 East 6th Street Odessa,Texas,79761,31.85627556,-102.355941,TX
Family Promise of Odessa Odessa Texas,1354 East 6th Street Odessa,Texas,79761,31.85594368,-102.355911,TX
Mission Messiah for Women and Children Odessa Texas,1213 West 2nd Street Odessa,Texas,79763,31.83904648,-102.379638,TX
"Randy Sams' Outreach Shelter, Inc. Texarkana Texas",402 Oak Street Texarkana,Texas,75501,33.42146683,-94.048439,TX
Alcohol Drug Abuse Women's Center Galveston Texas,201 S. First Street Galveston,Texas,77550,29.31362343,-94.7693023,TX
New Hope Center of Paris Paris Texas,450 SW 4th St Suite 310 Paris,Texas,75460,33.6576931,-95.5601606,TX
Shelter Agencies For Familes in Paris Texas Paris Texas,615 9th Street Southwest Paris,Texas,75460,33.65576553,-95.5647277,TX
Salvation Army Victoria TX Victoria Texas,1302 N. Louis Victoria,Texas,77901,28.80759621,-96.9916992,TX
Perpetual Help Home Women's Shelter Victoria Texas,705 East Santa Rosa Victoria,Texas,77901,28.79580116,-97.0000305,TX
Van Horn Community Christian Shelter Van Horn Texas,210 West Broadway Van Horn,Texas,79855,31.03980637,-104.83329,TX
Wichita Falls Faith Mission Wichita Falls Texas,1300 Travis Wichita Falls,Texas,76301,33.90575409,-98.4902725,TX
Salvation Army Wichita Falls Wichita Falls Texas,403 Seventh Street Wichita Falls,Texas,76307,33.91530609,-98.4883804,TX
Children's Aid Society of West Texas Inc. Wichita Falls Texas,1101 30th St. Wichita Falls,Texas,76302,33.88296127,-98.4840698,TX
Faith Refuge Shelter for Women and Children Wichita Falls Texas,710 E. Hatton Rd. Wichita Falls,Texas,76302,33.86753082,-98.4705276,TX
Christus Our Daily Bread Shelter and Services Galveston Texas,2420 Winnie Galveston,Texas,77550,29.30241966,-94.794754,TX
Clarksville Shelter Clarksville Texas,805 Washington Clarksville,Texas,75426,33.608959,-95.0571435,TX
The Salvation Army Center of Hope Galveston Texas,601 51st St Galveston,Texas,77550,29.2947024,-94.82579,TX
Family Promise of Midland Midland Texas,2908 W. Ohio Midland,Texas,79701,31.9947955,-102.10934133,TX
The Refuge Corporation Copperas Cove Texas,811-A Martin Luther King Jr. Copperas Cove,Texas,76522,31.16290092,-97.9600982,TX
Family Crisis Center of East Texas Nacogdoches Nacogdoches Texas,3909 North Street Nacogdoches,Texas,75964,31.59798813,-94.6813964,TX
Salvation Army Lubbock Emergency Shelter Lubbock Texas,1614 Avenue J Lubbock,Texas,79401,33.58022,-101.84712,TX
Salvation Army of El Paso Emergency Shelter El Paso Texas,4300 E. Paisano Dr El Paso,Texas,79905,31.766535,-106.440424,TX
Rescue Mission of El Paso El Paso Texas,221 N. Lee Street El Paso,Texas,79901,31.7653828,-106.47139,TX
Opportunity House Women's Resource Center El Paso Texas,1220 Myrtle Avenue El Paso,Texas,79901,31.76426,-106.47637,TX
Opportunity House El Paso Men's Resource Center El Paso Texas,1208 Myrtle Avenue El Paso,Texas,79901,31.7641365,-106.47674233,TX
The Bridge Shelter Bryan Texas,410 South Randolph Avenue Bryan,Texas,77803,30.669143676759997,-96.37873840332001,TX
Annunciation House El Paso Texas,1003 E. San Antonio El Paso,Texas,79901,31.76020432,-106.479576,TX
Dame La Mano Crisis Center El Paso Texas,1014 S Virginia St El Paso,Texas,79901,31.75126,-106.47782,TX
La Posada Home  Inc El Paso Texas,1020 N. Campbell Street El Paso,Texas,79902,31.76659584,-106.489776,TX
El Paso Villa Maria - For Women El Paso Texas,920 S. Oregon St. El Paso,Texas,79901,31.75040436,-106.485244,TX
Villa Maria El Paso Texas,920 S Oregon St El Paso,Texas,79901,31.750404,-106.485247,TX
Reynolds Home For Women and Children El Paso Texas,8023 San Jose Road El Paso,Texas,79915,31.72673416,-106.351692,TX
Hill Country Crisis Council Kerrville Texas,429 Washington Kerrville,Texas,78028,30.04681015,-99.1367492,TX
Salvation Army of Tyler Texas Tyler Texas,633 North Broadway Avenue Tyler,Texas,75702,32.35712051,-95.3006057,TX
Graham Area Crisis Center For Battered Women Graham Texas,503 Second Street Graham,Texas,76450,33.10472488403,-98.59117889404301,TX
Mission of Yahweh Houston Texas,10247 Algiers Rd Houston,Texas,77041,29.84520149,-95.5468826,TX
Fort Bend County Women's Center Richmond Texas,undisclosed location Richmond,Texas,77406,29.58218193,-95.7607803,TX
The Salvation Army Laredo Men's Shelter Laredo Texas,408 Matamoros St Laredo,Texas,78040,27.50650406,-99.5001297,TX
Bethany House Transitional Housing For Families Laredo Texas,815 Hidalgo St Laredo,Texas,78040,27.50470924,-99.5041198,TX
Restoration Empowerment Center Shelter for Women and Children Lubbock Texas,1611 Avenue O Lubbock,Texas,79401,33.580285,-101.852196,TX
Family Promise of Lubbock Lubbock Texas,1319 15th St Lubbock,Texas,79408,33.59157181,-101.848503,TX
Seton Home San Antonio Texas,1115 Mission Rd. San Antonio,Texas,78210,29.38816833,-98.4907302,TX
Salvation Army Odessa TX Homeless Shelter Odessa Texas,810 East 11th Street Odessa,Texas,79761,31.85734558,-102.365081,TX
Community Mission of Colorado City Colorado City Texas,301 E 3rd St Colorado City,Texas,79512,32.38946915,-100.863647,TX
Santa Maria Hostel Houston Texas,2005 Jacquelyn Houston,Texas,77055,29.80712128,-95.480957,TX
Salvation Army of Grayson County Texas Sherman Texas,5700 Texoma Pkwy Sherman,Texas,75090,33.69503403,-96.5788116,TX
North Texas Youth Connection Sherman Texas,1602 E Lamar St Sherman,Texas,75091,33.6393321,-96.590817,TX
Boysville TX - Texas Home For Boys and Girls Converse Texas,8555 E. Loop 1604 North Converse Texas 78109 Converse,Texas,78109,29.4590008,-98.2901428,TX
Godtel Ministries Lufkin Texas,323 Moody Street Lufkin,Texas,75901,31.33608055,-94.7236022,TX
SafePlace Inc. Dumas Texas,306 W 7th St Dumas,Texas,79029,35.85895067,-101.9764125,TX
YWCA El Paso For Women - Sara McKnight Transitional Living Center El Paso Texas,3700 Altura Ave El Paso,Texas,79930,31.79627367,-106.44912033,TX
El Paso Housing Authority HACEP Shelter Program El Paso Texas,5300 Paisano El Paso,Texas,79905,31.76717758,-106.426887,TX
Spirit Key Transitional Housing Houston Texas,13617 Kaltenbrun Road Houston,Texas,77086,29.93225861,-95.4800033,TX
Northwest Assistance Ministries Houston Texas,15555 Kuykendahl Rd. Houston,Texas,77090,30.00371552,-95.4613113,TX
Turning Point Center Houston Texas,1701 Jacquelyn Drive Houston,Texas,77055,29.80006218,-95.4813003,TX
Montgomery County Women's Center The Woodlands Texas,1600 Lake Front Circle Suite 100 The Woodlands,Texas,77387,30.171672,-95.4629521,TX
Women In Need  Inc. Greenville Texas,P.O. Box 349 Greenville,Texas,75403,33.13377762,-96.1073837,TX
The Life Center for the Homeless Houston Texas,4516 Old Yale St. Houston,Texas,77018,29.83178902,-95.4026107,TX
Montgomery County Women's Center Conroe Conroe Texas,1401 Airport Rd Conroe,Texas,77301,30.32391357422,-95.441215515137,TX
GODTEL Ministries Livingston Texas,1607 South Washington Avenue Livingston,Texas,77351,30.69635201,-94.9304275,TX
BridgeWay Youth Shelter - Montgomery County Youth Services Conroe Texas,4501 N. Frazier Conroe,Texas,77303,30.37392426,-95.4793624,TX
The Fairway Home - Montgomery County Youth Services Conroe Texas,4495 N. Frazier Conroe,Texas,77303,30.37368774414,-95.479301452637,TX
Crisis Assistance Center Conroe Texas,1022 Mccall Ave Conroe,Texas,77301,30.31437,-95.46702,TX
Family Promise of Montgomery County Conroe Texas,1207 Thompson Ave Conroe,Texas,77301,30.3199273,-95.458429,TX
The Life Center for the Homeless Houston Texas,4516 Old Yale St. Houston,Texas,77018,29.83183289,-95.4024505,TX
"Twin City Mission, Inc. Bryan Texas",2505 S. College  Bryan,Texas,77801,30.64487839,-96.3620605,TX
Salvation Army Wayne Bergstrom Center of Hope Conroe Texas,301 Avenue E Conroe,Texas,77301,30.3090385,-95.4552887,TX
Family Promise of Bryan Family Housing Bryan Texas,1806 Wilde Oak Circle Bryan,Texas,77802,30.64987183,-96.3339614,TX
Southside Community Center Homeless Shelter San Marcos Texas,518 S. Guadalupe St San Marcos,Texas,78666,29.87529373,-97.9402999,TX
Cove House Emergency Homeless Shelter Copperas Cove Texas,108 E Halstead Avenue Copperas Cove,Texas,76522,31.12868309,-97.897911,TX
The Salvation Army Longview Social Services and Shelter Longview Texas,519 East Cotton Street Longview,Texas,75602,32.49220657,-94.7323455,TX
Martin Luther King Center Conroe Texas,603 South 6th Street Conroe,Texas,77301,30.30741692,-95.4452667,TX
Uintah County Turning Point - Homeless Shelter Vernal Utah,145 W Main Street Vernal,Utah,84078,40.455448,-109.53119,UT
Iron County Care and Share Cedar City Utah,222 West 900 North Cedar City,Utah,84720,37.6930618,-113.065348,UT
Lantern House Shelter Ogden Utah,269 W. 33rd Street Ogden,Utah,84401,41.2031729,-111.98289,UT
Youth Futures Ogden Utah,2760 Adams Ave Ogden,Utah,84403,41.21502,-111.96758,UT
Ogden Rescue Mission Ogden Utah,2781 Wall Avenue Ogden,Utah,84401,41.21492767334,-111.979179382324,UT
Canyon Creek Women's Crisis Center Cedar City Utah,77 N Main St Cedar City,Utah,84720,37.6787898,-113.061791,UT
Switchpoint Saint George Utah,948 N 1300 West Saint George,Utah,84770,37.124654,-113.610803,UT
Family Promise of Salt Lake Salt Lake City Utah,814 West 800 South Salt Lake City,Utah,84165,40.75210953,-111.914588,UT
Provo Homeless Shelter - Food and Care Coalition Provo Utah,299 E 900 S Provo,Utah,84062,40.22248077,-111.651954,UT
Rescue Mission of Salt Lake Salt Lake City Utah,463 South 400 W Salt Lake City,Utah,84101,40.75521850586,-111.899864196777,UT
Wasatch Homeless Health Care Program Salt Lake City Utah,4th Street Clinic Salt Lake City,Utah,84101,40.759521484379995,-111.888229370117,UT
The Road Home - Palmer Court Salt Lake City Utah,999 S. Main Street Salt Lake City,Utah,84111,40.74731445,-111.890922,UT
The Road Home - Midvale Family Center Midvale Utah,529 W 7300 S Midvale,Utah,84047,40.6187648,-111.959809,UT
The Road Home - South Salt Lake Men's Resource Center South Salt Lake Utah,3380 S 1000 W South Salt Lake,Utah,84101,40.69743,-111.92059,UT
Rescue Mission of Salt Lake - Rescue Haven Salt Lake City Utah,1165 South State Street Salt Lake City,Utah,84111,40.74356079102,-111.888114929199,UT
Wasatch Homeless Health Care Program Salt Lake City Utah,4th Street Clinic Salt Lake City,Utah,84101,40.756286621090005,-111.902587890625,UT
Goochland Cares Goochland Virginia,2999 River Road West Goochland,Virginia,23063,37.686168,-77.886616,VA
CAPS Night Stay Winter Shelter Suffolk ,326 N. Main St. Suffolk,Virginia,23434,36.7335743,-76.581148,VA
PORT Emergency Winter Shelter Newport News Virginia,Scattered Sites Newport News,Virginia,23601,37.07814788818,-76.467948913574,VA
"Community Touch, Inc.  Bealeton Virginia",10499 Jericho Rd Bealeton,Virginia,22712,38.59867858887,-77.828102111816,VA
Thurman Brisben Center Fredericksburg Virginia,471 Central Rd. Fredericksburg,Virginia,22401,38.28694915771,-77.472610473633,VA
Four Oaks Day Service Center  Newport News Virginia,7401 Warwick Blvd Newport News,Virginia,23607,37.01346,-76.44921,VA
"Menchville House Ministries, Inc. Newport News Virginia",P.O. Box 22687 Newport News,Virginia,23609,36.97999954,-76.4300003,VA
Warren County Front Royal House of Hope Front Royal  Virginia,722 Warren Ave Front Royal ,Virginia,22630,38.92792510986,-78.192893981934,VA
Peninsula Rescue Mission Newport News Virginia,3700 Huntington Ave. Newport News,Virginia,23607,36.98638,-76.43313,VA
Light House Ministries Keller Virginia,18317 N.R. North Street Keller,Virginia,23401,37.61990737915,-75.76587677002,VA
House of Hope Front Royal Front Royal Virginia,724 Warren Avenue Front Royal,Virginia,22630,38.928446,-78.193111,VA
The Genieve Shelter Suffolk Virginia,157 N Main St Suffolk,Virginia,23434,36.7294574,-76.5831595,VA
"H.E.L.P. Inc. - Hampton Roads Ecumenical Lodgings and Provisions, Inc Hampton Virginia",1320 LaSalle Avenue Hampton,Virginia,23669,37.03079605,-76.3613891,VA
Thermal Shelter of Front Royal Front Royal Virginia,PO Box 454 Front Royal,Virginia,22630,38.9279400013,-78.1954399685,VA
Farmville Area Rescue Mission Farmville Virginia,P.O. Box 213 Farmville,Virginia,23901,37.3020965,-78.3919401,VA
To Our House Christiansburg Virginia,110 Roanoke St Christiansburg,Virginia,24073,37.130351,-80.404323,VA
Portsmouth Volunteers for the Homeless Portsmouth Virginia,800 Williamsburg Ave Suite B Portsmouth,Virginia,23704,36.83248901,-76.3203964,VA
ECHO Shelter Tappahannock Tappahannock Virginia,486 Hospital Road Tappahannock,Virginia,22560,37.9010156,-76.8783401,VA
Barrett Transitional Home Norfolk Virginia,2129 Vincent Ave Norfolk,Virginia,23504,36.86039352,-76.2509079,VA
Valley Mission  Inc. Staunton Virginia,1513 W Beverley Street Staunton,Virginia,24401,38.15269852,-79.0889663,VA
Trust House Roanoke Roanoke Virginia,404 Elm Ave SW Roanoke,Virginia,24016,37.2667089,-79.948674,VA
Rescue Mission - Roanoke Roanoke Virginia,402 4th Street Southeast Roanoke,Virginia,24013,37.26992449,-79.934925,VA
Roanoke Homeless Assistance Team Roanoke Virginia,339 Salem Avenue S.W.  Roanoke,Virginia,24011,37.27239227295,-79.937644958496,VA
"Mercy House, Inc. Harrisonburg Virginia",247 N High Street PO Box 1478 Harrisonburg,Virginia,22803,38.45248032,-78.8721237,VA
Winchester Area Temporary Thermal Shelter Winchester Virginia,217 Opequon Church Lane Winchester,Virginia,22602,39.13936996,-78.1952896,VA
Winchester Rescue Mission Winchester Virginia,435 N Cameron St Winchester,Virginia,22601,39.18906402588,-78.162567138672,VA
"NATASHA House, Inc Yorktown Virginia",PO Box 1869 Yorktown,Virginia,23692,37.16454315186,-76.44474029541,VA
The Salvation Army of Winchester VA - Center of Hope Shelter Winchester Virginia,300 Fort Collier Road Winchester,Virginia,22603,39.19425583,-78.1477661,VA
Shelter for Help In Emergency Charlottesville Virginia,P.O. Box 1013 Charlottesville,Virginia,22902,38.0293059,-78.4766781,VA
PACEM Charlottesville Virginia,PO Box 14 Charlottesville,Virginia,22902,38.0293059,-78.4766781,VA
Salvation Army Emergency Shelter Charlottesville Virginia,207 Ridge Street Charlottesville,Virginia,22902,38.029035,-78.4863627,VA
The Haven Day Shelter Charlottesville Virginia,112 W. Market St. Charlottesville,Virginia,22902,38.0316026,-78.482093,VA
WARM Waynesboro Area Refuge Ministry Waynesboro Virginia,1035 Fairfax Ave Waynesboro,Virginia,22980,38.082273,-78.876099,VA
Grace Haven Family Shelter Williamsburg Virginia,10 Harrison Ave Williamsburg,Virginia,23185,37.27479683,-76.71501633,VA
Union Mission Norfolk Virginia,5100 East Virginia Beach Boulevard Norfolk,Virginia,23502,36.85765457,-76.2249603,VA
HomeAgain Richmond Virginia,2 E Main St Richmond,Virginia,23219,37.5432002,-77.4440764,VA
Commonwealth Catholic Charities - Homeless Point of Entry Richmond Virginia,511 W. Grace Street Richmond,Virginia,23230,37.54731369,-77.4476165,VA
Doorways for Women and Families Arlington Virginia,4600 Fairfax Dr Arlington,Virginia,22210,38.881072,-77.117104,VA
Fauquier Family Shelter Services Warrenton Virginia,95 Keith St Warrenton,Virginia,20188,38.71232224,-77.7993927,VA
The Hilda M. Barg Homeless Prevention Center Woodbridge Virginia,14945 Jefferson Davis Highway Woodbridge,Virginia,22191,38.62663,-77.275425,VA
Elect Ladies Transition Home Woodbridge Virginia,16342 Boatswain Circle Woodbridge,Virginia,22191,38.59604,-77.28124,VA
Harvest Child Care Ministris Duffield Virginia,180 Harvest Home Drive Duffield,Virginia,24244,36.71898269653,-82.795997619629,VA
Homestretch Falls Church Virginia,303 S Maple Ave Falls Church,Virginia,22406,38.880745,-77.174786,VA
Bailey's Crossroads Community Shelter Falls Church Virginia,3525 Moncure Avenue Falls Church,Virginia,22041,38.84793472,-77.1333313,VA
Carpenter's Shelter Alexandria Virginia,5701-D Duke Street Alexandria,Virginia,22304,38.816644,-77.130617,VA
Bridges to Independence Arlington Arlington Virginia,3103 9th Road North Arlington,Virginia,22201,38.88373566,-77.0948333,VA
Arlington Street People's Assistance Network (A-SPAN) Arlington Virginia,2020-A N 14th St Arlington,Virginia,22206,38.8894372,-77.0832101,VA
Rainbow House Martinsville Virginia,13 Cleveland Martinsville,Virginia,2411,36.688523,-79.867068,VA
"HAVEN of the Dan River Region, Inc. Danville Virginia",P.O. Box 878 Danville,Virginia,24543,36.5859718,-79.3950228,VA
House of Hope Danville Virginia,206 S. Ridge St. Danville,Virginia,24541,36.58519745,-79.3937988,VA
Galax Hope House Galax Virginia,408 West Center St Galax,Virginia,24333,36.66158294678,-80.929222106934,VA
Push Faith House Jarratt Virginia,205 Jarratt Avenue Ste #A Jarratt,Virginia,23867,36.81429833,-77.46867367,VA
The Arlington Homeless Services Unit Residential Program Center Arlington Virginia,1554 Columbia Pike Arlington,Virginia,22204,38.86650466919,-77.071311950684,VA
Family Crisis Support Services Norton Virginia,701 Kentucky Ave SE Norton,Virginia,2427,36.93736833,-82.602755,VA
The Salvation Army Center Of Hope Lynchburg Virginia,2211 Park Ave Lynchburg,Virginia,24501,37.4046535,-79.1629823,VA
Loudoun Abused Women’s Shelter (LAWS) Leesburg Virginia,105 E Market Street Leesburg,Virginia,20175,39.11436,-77.56282,VA
Loudoun Homeless Services Center Leesburg Virginia,19520 Meadow view Court Leesburg,Virginia,22076,39.07830429,-77.5504303,VA
The Good Shepherd Alliance Ashburn Virginia,20684 Ashburn Road Ashburn,Virginia,20147,39.045221,-77.486474,VA
SERVE Shelter Manassas Virginia,10056 Dean Drive Manassas,Virginia,20144,38.74459839,-77.5003585,VA
YWCA of Central Virginia Lynchburg Virginia,626 Church St. Lynchburg,Virginia,24504,37.4162869,-79.144523,VA
Hand-Up Lodge Lynchburg Virginia,915 Main Street Lynchburg,Virginia,24504,37.4142404,-79.1421816,VA
Northern Virginia Family Service Oakton Virginia,10455 White Granite Drive  Suite 100 Oakton,Virginia,22124,38.873541,-77.305517,VA
CARITAS Richmond Virginia,1532 High Street Richmond,Virginia,23220,37.55103683,-77.4638595,VA
Beverly Warren Emergency Shelter Dumfries Virginia,17866 Main Street Dumfries,Virginia,22026,38.5649792,-77.3299734,VA
